Object ID,Longitude,Latitude,Distance (Parsecs),Name,Diameter (Parsecs)
24297,78.19,0.14,1500,SYCSW 1340,3.9
24250,78.3,-0.62,1500,SYCSW 1341,2.6
24193,78.4,-0.49,1500,SYCSW 1342,1.3
24274,78.41,0.75,1500,SYCSW 1343,3.9
24275,78.5,-0.8,1500,SYCSW 1344,3.9
24431,78.51,0.96,1500,SYCSW 1345,5.2
24613,78.48,1,1500,SYCSW 1346,9.2
24194,78.6,0.3,1500,SYCSW 1347,1.3
24717,78.54,0.06,1500,SYCSW 1348,13.1
24718,78.7,-0.48,1500,SYCSW 1349,13.1
24209,78.8,-0.5,1500,SYCSW 1349A,1.3
24597,15.71,-0.51,5000,SYCSW 135,8.7
24615,78.89,-0.29,1500,SYCSW 1350,9.2
24751,78.75,-0.22,1500,SYCSW 1351,14.4
24249,78.89,0.71,1500,SYCSW 1352,2.6
24280,79,-0.11,1500,SYCSW 1353,3.9
24295,79.01,0.39,1500,SYCSW 1354,3.9
24240,79.01,0.58,1500,SYCSW 1355,2.6
24441,79.11,0.51,1500,SYCSW 1356,5.2
24665,79.23,0.97,1500,SYCSW 1357,10.5
24252,79.18,-0.29,1500,SYCSW 1358,2.6
24666,79.07,0.25,1500,SYCSW 1359,10.5
24449,79.23,-0.99,1500,SYCSW 1360,5.2
24253,79.31,-0.38,1500,SYCSW 1361,2.6
24433,79.32,0.35,1500,SYCSW 1362,5.2
24232,79.28,0.71,1500,SYCSW 1363,2.6
24270,79.4,-0.29,1500,SYCSW 1364,3.9
24524,79.41,0.96,1500,SYCSW 1365,6.5
24747,79.53,-0.69,1500,SYCSW 1366,14.4
24432,79.55,-0.3,1500,SYCSW 1367,5.2
24254,80.08,0.61,1500,SYCSW 1368,2.6
24300,80.25,0.2,1500,SYCSW 1369,3.9
24198,80.3,0.28,1500,SYCSW 1370,1.3
24237,80.41,0,1500,SYCSW 1371,2.6
24523,80.45,0.33,1500,SYCSW 1372,6.5
24199,80.5,0.4,1500,SYCSW 1373,1.3
24272,80.59,-0.09,1500,SYCSW 1374,3.9
24271,80.55,0.5,1500,SYCSW 1375,3.9
24296,80.68,-0.84,1500,SYCSW 1376,3.9
24612,80.66,0.69,1500,SYCSW 1377,9.2
24207,80.7,0.7,1500,SYCSW 1377A,1.3
24430,80.76,-0.58,1500,SYCSW 1378,5.2
24273,80.79,0.32,1500,SYCSW 1379,3.9
24870,15.76,-0.51,5000,SYCSW 138,56.9
24719,80.85,-0.36,1500,SYCSW 1380,13.1
24299,80.89,0.31,1500,SYCSW 1381,3.9
24277,80.96,-0.3,1500,SYCSW 1382,3.9
24195,81.1,0.19,1500,SYCSW 1383,1.3
24772,81.2,0.7,1500,SYCSW 1384,17
24247,81.2,0.88,1500,SYCSW 1384A,2.6
24248,81.29,0.7,1500,SYCSW 1384B,2.6
24526,81.33,0.53,1500,SYCSW 1385,6.5
24790,81.38,-0.01,1500,SYCSW 1386,18.3
24281,81.26,-0.1,1500,SYCSW 1386A,3.9
24239,81.39,0,1500,SYCSW 1386B,2.6
24238,81.59,0.1,1500,SYCSW 1386C,2.6
24614,81.47,0.74,1500,SYCSW 1387,9.2
24538,81.29,0.94,1500,SYCSW 1388,6.5
24208,81.6,0.39,1500,SYCSW 1389,1.3
24329,15.8,-0.19,5000,SYCSW 139,4.4
24279,81.7,0.4,1500,SYCSW 1390,3.9
24848,81.89,0.35,1500,SYCSW 1391,36.7
24243,81.52,0.2,1500,SYCSW 1391A,2.6
24536,81.51,0.41,1500,SYCSW 1391B,6.5
24291,81.7,0.57,1500,SYCSW 1391C,3.9
24206,81.8,0.69,1500,SYCSW 1391D,1.3
24244,81.91,0.8,1500,SYCSW 1391E,2.6
24529,81.82,0.92,1500,SYCSW 1392,6.5
24241,81.79,0.91,1500,SYCSW 1392A,2.6
24528,81.9,0.09,1500,SYCSW 1393,6.5
24748,81.75,-0.63,1500,SYCSW 1394,14.4
24583,81.96,-0.37,1500,SYCSW 1395,7.9
24235,81.99,0.8,1500,SYCSW 1396,2.6
24278,82.2,-0.1,1500,SYCSW 1397,3.9
24527,82.34,0.47,1500,SYCSW 1398,6.5
24196,82.3,0.69,1500,SYCSW 1399,1.3
24813,8.69,0.7,3600,SYCSW 14,22.2
24293,82.4,-0.1,1500,SYCSW 1400,3.9
24246,82.81,0.4,1500,SYCSW 1401,2.6
24617,83.24,-0.17,1500,SYCSW 1402,9.2
24448,83.48,-0.87,1500,SYCSW 1403,5.2
24587,83.67,-0.52,1500,SYCSW 1404,7.9
24716,83.9,0.05,1500,SYCSW 1405,13.1
24618,84.06,0.78,1500,SYCSW 1406,9.2
24815,84.51,-0.78,1500,SYCSW 1407,22.3
24245,84.51,-0.99,1500,SYCSW 1408,2.6
24292,84.44,0.97,1500,SYCSW 1409,3.9
24598,15.89,-0.6,5000,SYCSW 141,8.8
24791,84.62,0.19,1500,SYCSW 1410,18.3
24537,84.62,0.25,1500,SYCSW 1410A,6.5
24616,84.67,-0.83,1500,SYCSW 1411,9.2
24445,84.78,-0.3,1500,SYCSW 1412,5.2
24284,84.94,-0.04,1500,SYCSW 1413,3.9
24285,84.93,0.3,1500,SYCSW 1414,3.9
24535,85.01,0.51,1500,SYCSW 1415,6.5
24309,85,-0.7,4600,SYCSW 1416,4.1
24204,85,-0.53,1500,SYCSW 1417,1.3
24585,85,-0.43,1500,SYCSW 1418,7.9
24283,85.07,-0.24,1500,SYCSW 1419,3.9
24542,85.13,-0.02,1500,SYCSW 1420,6.5
24197,85.1,-0.1,1500,SYCSW 1420A,1.3
24541,85.14,-0.97,1500,SYCSW 1421,6.5
24298,85.2,-0.42,1500,SYCSW 1422,3.9
24251,85.18,0.48,1500,SYCSW 1423,2.6
24210,85.3,0,1500,SYCSW 1424,1.3
24708,85.4,0,4900,SYCSW 1425,12.7
24317,86.73,0.35,1700,SYCSW 1426,4.3
24259,89.33,-0.02,1200,SYCSW 1427,3.2
24775,15.86,-0.36,5000,SYCSW 144,17.5
24353,16.21,0.89,2600,SYCSW 150,4.6
24774,16.3,0.58,2800,SYCSW 155,17.2
24578,16.27,0.47,2800,SYCSW 155A,7.4
24670,16.4,0.94,2100,SYCSW 157,11
24780,16.51,-0.1,5100,SYCSW 159,17.7
24643,8.9,0.71,3800,SYCSW 16,10.1
24887,16.44,-0.38,5100,SYCSW 164,79.7
24812,16.57,-0.43,5100,SYCSW 164A,22.1
24865,16.65,-0.13,5100,SYCSW 165,48.9
24726,16.8,-0.3,5100,SYCSW 166,13.4
24727,16.9,-0.5,5100,SYCSW 167,13.4
24861,17,0.41,2400,SYCSW 168,45.4
24223,16.8,-0.29,2400,SYCSW 168A,2.1
24222,16.8,0.08,2400,SYCSW 168B,2.1
24307,16.82,0.6,2400,SYCSW 168C,4.1
24821,17.04,0.59,2400,SYCSW 168D,24.8
24306,16.92,0.69,2400,SYCSW 168E,4.1
24308,17.42,0.6,2400,SYCSW 168F,4.1
24601,17.11,-0.3,5100,SYCSW 170,9
24728,17.21,-0.51,5100,SYCSW 174,13.5
24600,17.21,-0.21,5100,SYCSW 175,9
24874,17.18,-0.21,5100,SYCSW 176,62.8
24784,17.21,-0.22,5100,SYCSW 176A,18
24333,17.3,-0.38,5200,SYCSW 178,4.5
24776,8.87,-0.11,4600,SYCSW 18,17.5
24494,17.5,0.8,2300,SYCSW 181,6.1
24219,17.5,0.8,2300,SYCSW 181A,2
24213,17.5,0.85,1900,SYCSW 182,1.6
24226,17.6,0.71,2600,SYCSW 186,2.2
24788,17.68,-0.6,5200,SYCSW 187,18.1
24482,17.8,0.5,2300,SYCSW 193,5.9
24738,17.91,-0.2,5200,SYCSW 196,13.7
24838,8.12,-0.47,7500,SYCSW 2,32.6
24514,9.1,-0.9,7200,SYCSW 20,6.3
24499,18.1,-0.15,7100,SYCSW 202,6.2
24891,18.43,-0.28,3900,SYCSW 204,99.4
24571,17.92,-0.5,3900,SYCSW 204A,6.9
24261,18,-0.35,3900,SYCSW 204B,3.4
24262,18.1,-0.35,3900,SYCSW 204C,3.4
24773,18.15,-0.32,3900,SYCSW 204D,17.1
24659,18.46,-0.21,3900,SYCSW 204E,10.3
24572,18.65,-0.07,3900,SYCSW 204F,6.9
24570,18.88,0.04,3900,SYCSW 204G,6.9
24569,18.98,-0.05,3900,SYCSW 204H,6.9
24263,19.1,0.08,3900,SYCSW 204I,3.4
24256,18.25,0.7,3400,SYCSW 207,3
24352,18.75,-0.05,5300,SYCSW 222,4.6
24823,18.81,-0.48,5300,SYCSW 226,25.4
24348,18.65,-0.62,5300,SYCSW 226A,4.6
24346,18.65,-0.5,5300,SYCSW 226B,4.6
24347,18.8,-0.35,5300,SYCSW 226C,4.6
24818,18.83,-0.5,5300,SYCSW 226D,23.2
24619,18.86,-0.19,5300,SYCSW 226E,9.3
24794,18.92,-0.73,5300,SYCSW 226F,18.6
24349,18.95,-0.1,5300,SYCSW 226G,4.6
24742,19.02,-0.6,5300,SYCSW 226H,13.9
24364,18.85,-0.13,5300,SYCSW 228,4.7
24720,9.15,0.81,3800,SYCSW 23,13.2
24365,18.95,-0.15,5300,SYCSW 233,4.7
24362,19.25,-0.48,5400,SYCSW 243,4.7
24622,19.28,-0.65,5400,SYCSW 246,9.4
24361,19.3,-0.35,5400,SYCSW 247,4.7
24505,19.45,0.15,7200,SYCSW 251,6.3
24624,19.52,-0.45,5400,SYCSW 252,9.5
24625,19.54,-0.12,5400,SYCSW 254,9.5
24744,19.56,0.08,8000,SYCSW 255,14
24574,9.34,0.85,2600,SYCSW 26,6.9
24388,19.7,-0.3,5400,SYCSW 263,4.8
24864,19.93,-0.24,5500,SYCSW 271,47.8
24373,19.8,-0.45,5500,SYCSW 271A,4.8
24867,19.95,-0.74,3600,SYCSW 273,52.7
24257,19.85,-0.91,3600,SYCSW 273A,3.1
24820,19.97,-0.75,3600,SYCSW 273B,24.8
24711,19.91,0.25,7400,SYCSW 275,12.9
24314,20.38,0.58,800,SYCSW 289,4.2
24260,20.63,0.78,800,SYCSW 304,3.3
24685,20.72,-0.1,6800,SYCSW 305,11.9
24860,9.82,0.8,3900,SYCSW 32,44.3
24546,21.3,0.09,7600,SYCSW 327,6.6
24804,21.25,0.29,800,SYCSW 328,19.7
24427,21.34,0.86,2900,SYCSW 329,5.1
24722,21.46,-0.28,7500,SYCSW 335,13.2
24403,21.46,0.85,2800,SYCSW 336,5
24741,21.56,-0.12,7900,SYCSW 338,13.8
24740,21.56,-0.05,7900,SYCSW 340,13.8
24389,21.57,0.9,2800,SYCSW 341,4.9
24681,21.62,-0.08,6700,SYCSW 343,11.7
24568,21.6,0.1,7900,SYCSW 344,6.9
24345,21.66,0.57,2600,SYCSW 348,4.6
24876,9.91,-0.61,3900,SYCSW 35,64.8
24575,21.9,-0.1,7900,SYCSW 357,6.9
24855,22.04,0.24,3800,SYCSW 361,39.9
24557,22.03,0.2,3800,SYCSW 361A,6.7
24697,9.9,-0.1,4700,SYCSW 37,12.3
24880,22.58,-0.09,7400,SYCSW 378,71.3
24694,9.88,-0.09,4700,SYCSW 38,12.2
24564,22.55,-0.05,7800,SYCSW 382,6.8
24372,22.8,0.7,5500,SYCSW 388,4.8
24845,22.81,0.4,7800,SYCSW 391,34.2
24580,22.9,0.82,2900,SYCSW 392,7.6
24677,22.91,-0.19,6600,SYCSW 393,11.5
24817,23.03,-0.09,6600,SYCSW 396,23.1
24404,22.97,0.6,2900,SYCSW 397,5.1
24879,23.13,0.19,7200,SYCSW 401,68.6
24429,23.08,0.56,3000,SYCSW 404,5.2
24399,23.12,0.7,2900,SYCSW 408,5
24795,23.42,0.45,7100,SYCSW 418,18.6
24509,23.45,0.25,7200,SYCSW 420,6.3
24351,23.5,0.7,5300,SYCSW 425,4.6
24672,23.79,0.66,900,SYCSW 434,11.2
24828,23.83,0.15,6500,SYCSW 436,28.4
24883,23.23,-0.17,5200,SYCSW 442,72.9
24735,22.57,-0.2,5200,SYCSW 442A,13.6
24605,22.76,-0.23,5200,SYCSW 442B,9.1
24341,22.85,-0.45,5200,SYCSW 442C,4.5
24736,22.95,-0.22,5200,SYCSW 442D,13.6
24888,23.11,-0.35,5200,SYCSW 442E,81.9
24342,23.3,-0.1,5200,SYCSW 442F,4.5
24789,23.43,-0.22,5200,SYCSW 442G,18.2
24339,23.45,0,5200,SYCSW 442H,4.5
24340,23.55,0,5200,SYCSW 442I,4.5
24604,23.53,0.23,5200,SYCSW 442J,9.1
24344,23.6,0.05,5200,SYCSW 442K,4.5
24334,23.6,0.05,5200,SYCSW 442L,4.5
24737,23.98,0.15,5200,SYCSW 442M,13.6
24565,24,0.4,7800,SYCSW 446,6.8
24566,24.35,-0.22,7700,SYCSW 465,6.8
24567,24.45,-0.27,7700,SYCSW 472,6.8
24889,24.33,0.22,7700,SYCSW 475,89.2
24730,23.72,0.15,7700,SYCSW 475A,13.5
24562,24.05,0.19,7700,SYCSW 475B,6.8
24731,24.18,0.25,7700,SYCSW 475C,13.5
24563,24.25,0.18,7700,SYCSW 475D,6.8
24732,24.47,-0.05,7700,SYCSW 475E,13.5
24858,24.43,0.18,7700,SYCSW 475F,40.5
24807,24.46,0.48,7700,SYCSW 475G,20.3
24561,24.8,0.1,7700,SYCSW 475H,6.8
24729,24.78,0.08,7700,SYCSW 475I,13.5
24560,24.5,-0.38,7700,SYCSW 478,6.7
24734,24.53,-0.3,7700,SYCSW 479,13.5
24806,24.6,-0.43,7700,SYCSW 484,20.2
24733,24.65,-0.2,7700,SYCSW 486,13.5
24558,24.65,-0.1,7700,SYCSW 486A,6.7
24783,24.74,-0.12,6900,SYCSW 488,18
24471,24.7,0.55,6600,SYCSW 489,5.7
24477,24.7,0.65,6700,SYCSW 490,5.8
24684,24.76,0.51,6800,SYCSW 492,11.9
24493,24.85,-0.3,7000,SYCSW 496,6.1
24320,24.9,0.9,5100,SYCSW 497,4.4
24488,24.95,-0.55,6800,SYCSW 499,6
24555,25,0.6,7700,SYCSW 502,6.7
24581,25.11,0.72,3000,SYCSW 506,7.8
24554,25.15,0.55,7700,SYCSW 509,6.7
24466,25.25,0.05,6500,SYCSW 511,5.7
24192,25.4,0.55,1400,SYCSW 518,1.2
24878,25.65,-0.25,7700,SYCSW 519,66.9
24550,25.45,-0.2,7700,SYCSW 519A,6.7
24228,10.6,1,2800,SYCSW 52,2.4
24859,24.66,-0.18,3700,SYCSW 520,40.5
24531,24.52,-0.18,3700,SYCSW 520A,6.5
24714,24.86,-0.12,3700,SYCSW 520B,13.1
24532,24.86,0.14,3700,SYCSW 520C,6.5
24534,25.17,-0.27,3700,SYCSW 520D,6.5
24533,25.42,-0.2,3700,SYCSW 520E,6.5
24844,25.45,-0.36,7700,SYCSW 527,33.5
24606,25.56,0.76,3500,SYCSW 528,9.1
24552,25.65,0.36,7700,SYCSW 532,6.7
24461,25.75,0.1,6500,SYCSW 537,5.6
24469,25.75,0.35,6500,SYCSW 538,5.7
24491,25.8,-0.7,7000,SYCSW 540,6.1
24551,25.8,0.05,7700,SYCSW 543,6.7
24840,25.3,0.2,6900,SYCSW 545,33
24687,25.22,0.15,6900,SYCSW 545A,12.1
24785,25.77,0.26,6900,SYCSW 545B,18.1
24890,26.02,-0.01,6500,SYCSW 547,96.2
24468,25.85,0.15,6500,SYCSW 547A,5.7
24467,26.2,0.05,6500,SYCSW 547B,5.7
24856,26.02,-0.24,7600,SYCSW 549,40
24767,26,-0.36,6400,SYCSW 553,16.8
24680,25.98,-0.25,6600,SYCSW 555,11.6
24549,26,0.1,7600,SYCSW 558,6.7
24258,10.9,0.55,3700,SYCSW 56,3.2
24831,26.19,-0.3,6600,SYCSW 563,28.9
24724,26.34,-0.09,7600,SYCSW 564,13.3
24843,26.26,0.15,7600,SYCSW 565,33.3
24553,26.3,0.15,7600,SYCSW 565A,6.7
24465,26.35,-0.4,6400,SYCSW 567,5.6
24779,26.44,0.74,3400,SYCSW 569,17.6
24547,26.4,0.35,7600,SYCSW 570,6.6
24868,26.48,-0.61,4300,SYCSW 571,53
24866,26.53,-0.33,7200,SYCSW 573,50.3
24513,26.55,-0.3,7200,SYCSW 573A,6.3
24702,26.58,-0.35,7200,SYCSW 573B,12.6
24548,26.55,0.6,7600,SYCSW 576,6.6
24842,26.58,0.26,7600,SYCSW 580,33.2
24545,26.6,0.46,7600,SYCSW 581,6.6
24544,26.6,0.65,7600,SYCSW 583,6.6
24841,26.73,0.03,7600,SYCSW 585,33.1
24877,26.62,0.08,6400,SYCSW 586,66.7
24543,26.8,0.23,7600,SYCSW 593,6.6
24816,27.04,-0.16,6500,SYCSW 603,22.7
24839,27.36,-0.31,7500,SYCSW 614,32.9
24695,27.62,0.05,7000,SYCSW 629,12.3
24481,27.75,0,6800,SYCSW 633,5.9
24682,27.83,-0.24,6700,SYCSW 637,11.7
24476,27.9,-0.2,6700,SYCSW 639,5.8
24782,28.02,0.18,6800,SYCSW 647,17.8
24539,28.2,0.15,7500,SYCSW 651,6.5
24676,28.37,-0.23,6600,SYCSW 658,11.4
24765,28.35,0.2,6400,SYCSW 659,16.7
24472,28.4,0.25,6500,SYCSW 662,5.7
24530,28.6,0.22,7500,SYCSW 667,6.5
24474,28.7,-0.19,6700,SYCSW 670,5.8
24473,28.85,-0.39,6500,SYCSW 674,5.7
24712,28.94,0.24,7400,SYCSW 683,13
24525,29.1,-0.65,7400,SYCSW 687,6.5
24460,29.2,-0.7,6300,SYCSW 692,5.5
24503,29.5,-0.45,7100,SYCSW 707,6.2
24829,11.79,0.75,3300,SYCSW 71,28.4
24522,29.6,0.15,7400,SYCSW 713,6.4
24521,29.75,0.35,7400,SYCSW 718,6.4
24310,29.75,0.7,4700,SYCSW 719,4.1
24592,11.87,0.8,3300,SYCSW 71A,8.5
24875,30.01,-0.04,5800,SYCSW 722,62.9
24653,28.17,0.01,5800,SYCSW 722A,10.2
24647,30.39,-0.3,5800,SYCSW 722a,10.2
24413,28.15,0.2,5800,SYCSW 722B,5.1
24406,30.4,-0.1,5800,SYCSW 722b,5.1
24405,30.45,-0.23,5800,SYCSW 722c,5.1
24757,28.28,-0.08,5800,SYCSW 722C,15.3
24407,30.5,-0.41,5800,SYCSW 722d,5.1
24758,28.26,0.05,5800,SYCSW 722D,15.3
24414,28.6,-0.2,5800,SYCSW 722E,5.1
24648,30.57,-0.23,5800,SYCSW 722e,10.2
24416,28.6,0.05,5800,SYCSW 722F,5.1
24824,30.55,-0.12,5800,SYCSW 722f,25.4
24415,28.65,0.05,5800,SYCSW 722G,5.1
24408,30.55,-0.1,5800,SYCSW 722g,5.1
24418,28.65,0.1,5800,SYCSW 722H,5.1
24761,30.67,-0.46,5800,SYCSW 722h,15.3
24409,30.6,0.22,5800,SYCSW 722i,5.1
24417,28.85,-0.24,5800,SYCSW 722I,5.1
24419,28.85,-0.21,5800,SYCSW 722J,5.1
24649,30.72,-0.02,5800,SYCSW 722j,10.2
24846,30.8,-0.02,5800,SYCSW 722k,35.6
24759,28.96,-0.52,5800,SYCSW 722K,15.3
24411,30.85,0,5800,SYCSW 722l,5.1
24654,28.96,-0.2,5800,SYCSW 722L,10.2
24420,29,0.06,5800,SYCSW 722M,5.1
24410,30.9,-0.05,5800,SYCSW 722m,5.1
24651,30.89,0.16,5800,SYCSW 722n,10.2
24421,29.1,-0.3,5800,SYCSW 722N,5.1
24655,29.22,-0.45,5800,SYCSW 722O,10.2
24650,30.98,-0.25,5800,SYCSW 722o,10.2
24656,29.33,-0.45,5800,SYCSW 722P,10.2
24755,31.12,0.25,5800,SYCSW 722p,15.3
24652,31.27,0.05,5800,SYCSW 722q,10.2
24836,29.26,-0.35,5800,SYCSW 722Q,30.5
24657,29.44,-0.23,5800,SYCSW 722R,10.2
24412,31.75,0.15,5800,SYCSW 722r,5.1
24760,29.4,0.16,5800,SYCSW 722S,15.3
24756,32.04,0.06,5800,SYCSW 722s,15.3
24658,29.54,0.2,5800,SYCSW 722T,10.2
24825,29.92,-0.04,5800,SYCSW 722U,25.4
24422,30.1,0.05,5800,SYCSW 722V,5.1
24826,30.3,-0.25,5800,SYCSW 722W,25.4
24762,30.33,0.01,5800,SYCSW 722X,15.3
24423,30.35,0.1,5800,SYCSW 722Y,5.1
24428,30.35,0.4,5800,SYCSW 722Z,5.1
24683,30.02,0.3,6700,SYCSW 727,11.7
24827,30.13,-0.57,7300,SYCSW 730,25.7
24485,30.2,0.05,6800,SYCSW 733,5.9
24489,12.07,0.7,2300,SYCSW 74,6
24709,30.32,0.1,7300,SYCSW 741,12.8
24516,30.4,0.35,7300,SYCSW 743,6.4
24517,30.45,0,7300,SYCSW 747,6.4
24701,12.2,-0.1,4800,SYCSW 75,12.5
24515,30.6,-0.35,7300,SYCSW 752,6.4
24452,30.65,-0.82,6100,SYCSW 755,5.3
24312,12.2,-0.1,4800,SYCSW 75A,4.2
24520,30.7,0.05,7300,SYCSW 760,6.4
24857,30.92,-0.57,6600,SYCSW 767,40.4
24519,30.9,-0.35,7300,SYCSW 769,6.4
24754,12.1,0.54,3400,SYCSW 77,14.8
24518,31,-0.15,7300,SYCSW 775,6.4
24798,31,0.32,7300,SYCSW 777,19.1
24797,31.14,-0.2,7300,SYCSW 779,19
24512,31.15,-0.25,7300,SYCSW 782,6.3
24796,31.31,-0.31,7300,SYCSW 783,19
24706,31.22,-0.06,7300,SYCSW 784,12.7
24707,31.27,-0.24,7300,SYCSW 785,12.7
24462,31.45,-0.28,6400,SYCSW 792,5.6
24487,31.5,-0.05,6800,SYCSW 794,6
24705,31.49,0.35,7200,SYCSW 795,12.7
24851,31.67,-0.35,7200,SYCSW 796,37.9
24511,31.6,0.1,7200,SYCSW 799,6.3
24803,8.84,-0.35,4900,SYCSW 8,19.6
24507,31.6,0.24,7200,SYCSW 800,6.3
24508,31.75,0,7200,SYCSW 807,6.3
24506,31.85,-0.1,7200,SYCSW 808,6.3
24822,31.97,0.35,7100,SYCSW 809,24.9
24850,32.02,-0.26,7200,SYCSW 810,37.7
24510,32.1,-0.37,7200,SYCSW 812,6.3
24700,32.42,0.05,7200,SYCSW 815,12.5
24211,32.4,0.8,1900,SYCSW 816,1.6
24492,32.5,-0.04,7000,SYCSW 818,6.1
24849,32.72,-0.27,6100,SYCSW 819,37.2
24704,12.42,-0.58,4800,SYCSW 82,12.6
24496,32.65,-0.15,7200,SYCSW 822,6.2
24872,32.8,-0.01,6700,SYCSW 823,58.4
24495,32.85,-0.15,7100,SYCSW 826,6.2
24455,32.95,0.58,6200,SYCSW 827,5.4
24458,33,-0.34,6200,SYCSW 829,5.4
24500,33.2,-0.15,7100,SYCSW 835,6.2
24854,33.42,-0.57,6400,SYCSW 840,39.2
24764,33.4,-0.37,6200,SYCSW 842,16.2
24502,33.7,-0.8,7100,SYCSW 853,6.2
24696,33.74,0.1,7100,SYCSW 856,12.3
24501,33.75,0.2,7100,SYCSW 857,6.2
24313,12.6,-0.28,4800,SYCSW 86,4.2
24837,33.87,0.02,6200,SYCSW 861,32.5
24401,33.61,0.01,7100,SYCSW 862,5
24504,33.9,0.1,7100,SYCSW 862A,6.2
24456,33.95,-0.25,6200,SYCSW 863,5.4
24811,34.18,-0.12,6200,SYCSW 867,21.7
24478,34.25,-0.27,6600,SYCSW 870,5.8
24636,34.32,-0.66,1000,SYCSW 875,9.8
24674,34.43,0.03,6500,SYCSW 881,11.3
24691,34.57,-0.07,7000,SYCSW 884,12.2
24692,34.62,0.09,7000,SYCSW 888,12.2
24424,34.7,-0.1,5900,SYCSW 890,5.1
24873,34.93,-0.24,3000,SYCSW 899,60.6
24234,34.7,-0.68,3000,SYCSW 899A,2.6
24582,35.01,0.33,3000,SYCSW 899B,7.9
24233,35.15,-0.65,3000,SYCSW 899C,2.6
24834,8.44,-0.28,4900,SYCSW 8A,29.9
24810,8.71,-0.39,4900,SYCSW 8B,21.4
24593,9.22,-0.2,4900,SYCSW 8C,8.5
24869,12.36,-0.29,3900,SYCSW 90,56.8
24316,35.15,0.79,4900,SYCSW 901,4.3
24641,35.28,0,1000,SYCSW 904,9.9
24690,35.27,0.45,6900,SYCSW 907,12.1
24559,10.21,-0.29,3900,SYCSW 90A,6.7
24556,10.32,-0.1,3900,SYCSW 90B,6.7
24768,10.61,-0.37,3900,SYCSW 90C,16.8
24862,12.83,-0.23,3900,SYCSW 90D,47.1
24264,13,-0.1,3900,SYCSW 90E,3.4
24644,13.13,-0.1,3900,SYCSW 90F,10.1
24769,13.23,-0.05,3900,SYCSW 90G,16.8
24871,14.21,-0.19,3900,SYCSW 90H,57.2
24645,14.44,-0.2,3900,SYCSW 90I,10.1
24265,14.6,0,3900,SYCSW 90J,3.4
24689,35.37,0.39,6900,SYCSW 911,12.1
24787,35.36,0,6900,SYCSW 913,18.1
24610,35.37,1,5200,SYCSW 915,9.1
24770,13.01,-0.49,4800,SYCSW 92,16.9
24217,35.56,0.63,1000,SYCSW 921,1.7
24688,35.66,0.4,6900,SYCSW 923,12.1
24589,13.07,0.71,3100,SYCSW 94,8
24490,36.15,-0.35,6900,SYCSW 941,6
24881,36.49,-0.11,3600,SYCSW 945,71.3
24591,36.38,0.88,4800,SYCSW 946,8.3
24394,36.42,0.95,2800,SYCSW 947,4.9
24594,13.34,1,3300,SYCSW 95,8.6
24426,36.83,0.7,2900,SYCSW 955,5.1
24686,36.92,0.36,6800,SYCSW 958,11.9
24425,37,-0.35,5900,SYCSW 959,5.1
24771,13.38,-0.52,4800,SYCSW 96,16.9
24457,37.05,-0.2,6200,SYCSW 961,5.4
24484,37.2,0.31,6800,SYCSW 964,5.9
24781,37.26,0.09,6800,SYCSW 966,17.7
24863,37.48,0.16,6700,SYCSW 968,47.1
24483,37.65,0.4,6700,SYCSW 977,5.9
24778,37.76,0.11,6700,SYCSW 982,17.6
24224,37.8,0.75,2400,SYCSW 985,2.1
24777,37.91,0.06,6700,SYCSW 989,17.6
24225,13.6,0.5,2500,SYCSW 99,2.2
24479,38,0.07,6700,SYCSW 991,5.8
24480,38.15,-0.27,6700,SYCSW 993,5.8
24227,38.2,0.77,2500,SYCSW 994,2.2
24214,38.19,0.83,900,SYCSW 995,1.6
24231,38.3,0.99,2900,SYCSW 999,2.5
24138,170.5,-15.75,140,Taurus,36.86269932
24153,270.25,1.5,870,Vela Mol. Ridge A,53.16180814
24154,270,-1.9,2000,Vela Mol. Ridge B,139.683078
24155,266,0.5,1000,Vela Mol. Ridge C,69.84153898
24156,261.5,0,1150,Vela Mol. Ridge D,100.4201687
24145,275.5,2.5,425,Vela Sheet,51.98822713
24134,58.5,1,400,Vul Rift,62.96136546
24165,39.7,-2.24,2200,W50,110
31835,127.9435,1.8298,8200,[TW2004b] Nebula,72
22236,6.4,-0.5,3763,BFS1,7.11498226
21668,101.42,2.66,6800,BFS10,1.978039833
21667,105.4,9.89,700,BFS11,2.036218896
21670,108.03,-0.18,5200,BFS12,18.15144265
21664,109.44,-0.51,4200,BFS14,85.52408835
21663,109.99,-0.09,4200,BFS15,0.6108652393
21666,110.01,0.26,4200,BFS16,1.832595744
21665,110.2,0.02,4200,BFS17,0.6108652393
21662,110.24,0.02,4200,BFS18,1.221730485
21439,66.95,-1.29,1200,BFS2,1.74532956
21618,134.34,3.56,800,BFS24,4.654224466
21620,139.92,0.2,3000,BFS26,3.490658898
21626,141.73,2.75,1100,BFS28,6.399558641
21627,142.19,2.05,1100,BFS29,9.599371806
21526,143.81,-1.57,3500,BFS31,2.036217518
21525,149.09,-1.98,600,BFS32,0.261799392
21524,150.05,-1.11,600,BFS33,0.261799392
21531,150.99,-0.48,2700,BFS34,3.926991509
21530,155.5,-8.91,800,BFS35,0.6981317451
21529,155.64,-8.68,800,BFS36,0.6981317451
21528,156.28,-8.45,800,BFS37,0.6981317451
21523,156.35,-8.39,800,BFS38,0.6981317451
